"incident_id","incident_date","incident_time","updated_date","state","city_or_county","address","business_location_name","latitude","longitude","killed","injured","victims_killed","victims_injured","suspects_killed","suspects_injured","suspects_arrested","incident_characteristics","sources","date_fixed","year"
160488,"July 19, 2014","N/A",1429797795,"Illinois","Chicago","1300 North Mason Avenue","N/A",41.9044,-87.7743,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","http://www.chicagotribune.com/news/local/breaking/chi-chicago-shootings-violence-girl-killed-on-west-side-20140718,0,7102175.sto","2014-07-19",2014
377189,"July 19, 2015","N/A",1451517913,"Virginia","Suffolk","100 block of North Capitol Street","N/A",36.7257,-76.5677,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""http://wtkr.com/2015/07/19/four-people-shot-in-suffolk/"", ""http://wavy.com/2015/07/19/breaking-four-people-shot-in-suffolk/"")","2015-07-19",2015
377047,"July 19, 2015","N/A",1451517853,"Kentucky","Louisville","2928 W Kentucky St","Cole's Place",38.2436,-85.8024,0,6,0,6,0,0,1,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Bar/club incident - in or around establishment","c(""http://www.whas11.com/story/news/local/2015/07/19/night-club-shooting-sends-seven-to-hospital/30377431/"", ""http://www.wave3.com/story/29591047/widows-son-6-others-shot-during-birthday-celebration"", ""http://www.wave3.com/story/29587701/mother-of-shooting-victim-was-in-nightclub-when-her-son-was-shot"", ""http://www.wmcactionnews5.com/story/30068845/louisville-man-charged-in-connection-to-july-nightclub-shooting"", ""http://www.whas11.com/story/news/local/2015/07/20/victim-celebrated-birthday-as-shots-rang-at-w-louisville-club-family-says/30445601/""
)","2015-07-19",2015
377181,"July 19, 2015","1:25 AM",1650516686,"North Carolina","Rocky Mount","US-64 and E Raleigh Blvd","N/A",35.9457,-77.7596,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Child Involved Incident, Child injured (not child shooter), Drive-by (car to street, car to car), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""http://www.wral.com/four-shot-in-car-on-us-64-in-rocky-mount/14781693/"", ""http://abc11.com/news/infant-seriously-injured-in-shooting-on-highway-64-/863397/"")","2015-07-19",2015
607265,"July 19, 2016","N/A",1468986301,"Arkansas","West Memphis","13th Street and Tyler Avenue","N/A",35.1433,-90.1688,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Drive-by (car to street, car to car), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""http://wreg.com/2016/07/19/four-people-recovering-after-west-memphis-drive-by-shooting/"", ""http://www.wmcactionnews5.com/story/32483894/4-people-shot-in-west-memphis-drive-by"")","2016-07-19",2016
893690,"July 19, 2017","N/A",1542171598,"Virginia","Richmond","2300 block of Bethel St","Whitcomb Court Apartments",37.5551,-77.4186,0,5,0,5,0,0,0,"Shot - Wounded/Injured, Drive-by (car to street, car to car), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""http://wtvr.com/2017/07/19/bethel-street-shooting/"", ""http://www.nbc12.com/story/35918288/5-in-hospital-after-drive-by-shooting-in-richmonds-east-end"")","2017-07-19",2017
894504,"July 19, 2017","N/A",1501453800,"California","Los Angeles","Imperial Hwy and Broadway","N/A",33.931,-118.278,1,3,1,3,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Armed robbery with injury/death and/or evidence of DGU found","c(""http://www.nbclosangeles.com/news/local/At-Least-2-People-Shot-at-South-Los-Angeles-Dispensary-435543073.html"", ""http://losangeles.cbslocal.com/2017/07/19/deadly-pot-dispensary-shooting/"", ""http://homicide.latimes.com/post/siosifa-maama/"")","2017-07-19",2017
1739917,"July 19, 2020","11:00 PM",1596342601,"Michigan","Detroit","9122 Dexter Ave","A Eagles Coney Island",42.37,-83.117,4,0,4,0,0,0,1,"Shot - Dead (murder, accidental, or suicide), Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Possession of gun by felon or prohibited person","c(""https://twitter.com/DetroitScanner/status/1285055888835989509"", ""https://www.facebook.com/TheDetroitScanner/posts/3510582632299100"", ""https://www.freep.com/story/news/local/michigan/detroit/2020/07/20/shooting-detroit-coney-island/5470331002/"", ""https://www.detroitnews.com/story/news/local/detroit-city/2020/07/20/3-slain-among-4-shot-coney-shop-detroits-west-side/5470304002/"", ""https://www.wxyz.com/news/quadruple-shooting-at-coney-island-leaves-3-men-dead-including-2-brothers"", ""https://www.fox2detroit.com/news/man-charged-in-quadruple-shooting-that-killed-3-at-detroit-coney-island"", 
""https://www.fox2detroit.com/news/triple-murder-suspect-in-coney-island-shooting-arraigned-on-charges"", ""https://www.miheadlines.com/2020/08/01/man-injured-in-drive-by-shooting-at-outdoor-memorial-service/"")","2020-07-19",2020
1740013,"July 19, 2020","11:52 PM",1595363401,"Illinois","Chicago","11300 block of South Carpenter St","N/A",41.6885,-87.6486,2,3,2,3,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://twitter.com/SPOTNEWSonIG/status/1285074286126993410"", ""https://chicago.suntimes.com/crime/2020/7/20/21330860/morgan-park-5-shot-gun-violence-carpenter"", ""https://chicago.suntimes.com/crime/2020/7/20/21330860/devonte-merrill-morgan-park-5-shot-gun-violence-carpenter-homicide"")","2020-07-19",2020
1739658,"July 19, 2020","4:53 PM",1595256957,"District of Columbia","Washington","3600 block of 14th St NW","N/A",38.9364,-77.033,1,8,1,8,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)","c(""https://twitter.com/DCPoliceDept/status/1284961582813007872"", ""https://www.washingtonpost.com/local/public-safety/seven-shot-in-columbia-heights-in-afternoon-attack-dc-police-say/2020/07/19/7e06fd0e-ca09-11ea-91f1-28aca4d833a0_story.html"", ""https://mpdc.dc.gov/release/homicide-3600-block-14th-street-northwest"")","2020-07-19",2020
1739920,"July 19, 2020","6:49 PM",1595907901,"Michigan","Detroit","McKinney St and Meuse St","N/A",42.4219,-82.942,1,3,1,3,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Drive-by (car to street, car to car), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC, Gang involvement","c(""https://twitter.com/DetroitScanner/status/1284984679251300353"", ""https://www.fox2detroit.com/news/4-teens-shot-while-out-celebrating-a-birthday-detroit-police-search-for-suspect"", ""https://www.clickondetroit.com/news/local/2020/07/20/4-teenagers-shot-sitting-in-suv-on-detroits-east-side/"", ""https://www.detroitnews.com/story/news/local/detroit-city/2020/07/24/police-quadruple-shooting-teens-led-fatal-east-side-encounter/5500351002/"", ""https://www.fox2detroit.com/news/family-speaks-out-after-quadruple-shooting-in-detroit""
)","2020-07-19",2020
1739434,"July 19, 2020","4:42 AM",1627577101,"Illinois","Peoria","NE Water St and Hamilton Blvd","N/A",40.6907,-89.5862,0,13,0,13,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC","c(""https://www.pjstar.com/news/20200719/13-people-shot-on-peoriarsquos-riverfront-police-confirm"", ""https://www.pjstar.com/news/20200720/witnesses-say-lsquoegorsquo-fight-between-women-started-peoria-shooting-incident-that-injured-13?rssfeed=true"", ""https://week.com/2021/07/19/police-believe-a-victim-from-last-years-riverfront-shooting-may-have-provoked-the-violence/"", ""https://week.com/2021/07/26/federal-prison-sentence-given-to-suspect-in-gun-store-thefts-tied-to-mass-shooting-on-peorias-riverfront/""
)","2020-07-19",2020
1739571,"July 19, 2020","5:15 AM",1746460967,"Nebraska","Omaha","S 28th St and T Ave","N/A",41.2014,-95.9546,0,8,0,8,0,0,0,"Shot - Wounded/Injured, Drive-by (car to street, car to car), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC","https://omaha.com/news/local/crime-and-courts/15-year-old-among-at-least-eight-people-injured-in-south-omaha-shooting/article_179093ab-3246-51d7-9a39-9609abde9eb0.html","2020-07-19",2020
2067728,"July 19, 2021","12:40 AM",1627855372,"New Jersey","Perth Amboy","417 Fayette St","El Patio",40.5139,-74.2804,0,6,0,6,0,0,2,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Bar/club incident - in or around establishment","c(""https://www.mycentraljersey.com/story/news/crime/2021/07/19/shooting-perth-amboy-nj-el-patio-bar-wounds-six-people/8014159002/"", ""https://www.nj.com/middlesex/2021/07/6-people-shot-in-perth-amboy-authorities-say.html"", ""https://www.rlsmedia.com/article/security-officer-among-several-injured-perth-amboy-bar-shooting"", ""https://www.tapinto.net/towns/raritan-bay/sections/law-and-justice/articles/perth-amboy-man-arrested-for-shooting-6-bar-patrons"", ""https://www.mycentraljersey.com/story/news/crime/2021/07/30/second-perth-amboy-nj-man-charged-bar-shooting-left-6-wounded/5435670001/""
)","2021-07-19",2021
2068061,"July 19, 2021","9:20 PM",1626798587,"Illinois","Chicago","3308 W Flournoy St","N/A",41.8728,-87.7083,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://chicago.cbslocal.com/2021/07/19/4-people-wounded-mass-shooting-homan-square/"", ""https://www.fox32chicago.com/news/multiple-people-shot-on-chicagos-west-side"", ""https://twitter.com/SPOTNEWSonIG/status/1417330308085600256"")","2021-07-19",2021
2363589,"July 19, 2022","12:30 AM",1658273401,"Nebraska","Lincoln","2835 T St","N/A",40.8189,-96.6801,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://www.1011now.com/2022/07/19/breaking-four-people-shot-overnight-central-lincoln/"", ""https://klin.com/2022/07/19/4-shot-overnight-in-the-2800-block-of-t-street/#"", ""https://journalstar.com/news/local/crime-and-courts/four-people-shot-early-tuesday-morning-at-central-lincoln-duplex/article_b4f74707-d0b8-58e4-8e36-f107cc85a173.html"")","2022-07-19",2022
2658701,"July 19, 2023","10:45 PM",1746902559,"Texas","Houston","6200 block of Luce St","N/A",29.6751,-95.3117,2,3,2,3,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Home Invasion, Home Invasion - Resident killed, Home Invasion - Resident injured, Home Invasion - subject/suspect/perpetrator killed, Home Invasion - subject/suspect/perpetrator injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Shootout (where VENN diagram of shooters and victims overlap), Armed robbery with injury/death and/or evidence of DGU found, 
Drug Sales or Trafficking, Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)","c(""https://twitter.com/houstonpolice/status/1681880759949307905"", ""https://www.houstonchronicle.com/news/houston-texas/crime/article/drug-related-shooting-robbery-deal-gone-bad-18210317.php"", ""https://www.fox26houston.com/news/houston-shooting-2-killed-2-others-shot-in-late-night-shooting"", ""https://cityofhouston.news/investigation-into-fatal-shooting-at-6225-luce-street/"", ""https://www.fbi.gov/wanted/cei/christian-xavier-rucker"")","2023-07-19",2023
3266574,"July 19, 2025","11:58 PM",1753133637,"Ohio","Cleveland","16400 block of Highview Ave","N/A",41.4274,-81.566,1,3,1,3,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Shootout (where VENN diagram of shooters and victims overlap), House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC","c(""https://www.news5cleveland.com/news/local-news/cleveland-police-investigating-overnight-shooting"", ""https://x.com/NEO_Scan/status/1946784210275926314"", ""https://www.facebook.com/Clevelandremembrancepage/posts/pfbid02662f2AG9DoBbEYAsGP7RG4Jvv35BP9L7fhU2cB8EfE8eQUXoi8BCQM5E99uMCcWRl?__cft__[0]=AZWFXaLsxAPJYZr_K5NoZS8XKCSddwivw7o7ZjTGaA0RnYa67RuorFz_KOHzXBKM7KOf8m3-131uCyBSJyW-PlU2PC_P0dex0qMMt0E0WW5da0d3FoP"", ""https://www.cleveland.com/news/2025/07/15-year-old-dies-3-other-teens-injured-in-clevelands-lee-miles-neighborhood.html""
)","2025-07-19",2025
3266988,"July 19, 2025","10:56 PM",1753148806,"Arkansas","Little Rock","1800 Broadway St","Parris Towers",34.7314,-92.2791,0,4,0,4,0,0,1,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Possession of gun by felon or prohibited person","c(""https://www.thv11.com/article/news/crime/little-rock-man-arrested-shooting-apartment-complex/91-32d2d844-2ec3-4fe5-9496-06fb2978bfa6"", ""https://katv.com/news/local/lrpd-investigating-shooting-at-parris-towers-apartments#"")","2025-07-19",2025
3266713,"July 19, 2025","10:14 PM",1753066126,"Tennessee","Cordova","71 Fern Glade Cove","N/A",35.1229,-89.7554,1,4,1,4,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Notable Individuals - Celebrity [Individuals - entertainment, media, influencer, politician], Pro Sports [Professional or college sports participants, current or former], House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC","c(""https://www.actionnews5.com/2025/07/20/ole-miss-football-player-killed-4-people-injured-cordova-shooting/"", ""https://www.kplctv.com/2025/07/20/former-edna-karr-football-standout-corey-adams-fatally-shot-tennessee-reports-say/"")","2025-07-19",2025
3265909,"July 19, 2025","4:50 AM",1754320233,"Illinois","Chicago","8200 block of S Houston Ave","N/A",41.7464,-87.5506,1,3,1,3,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","https://www.cbsnews.com/chicago/news/person-killed-3-others-hurt-south-chicago-mass-shooting/","2025-07-19",2025
156834,"July 2, 2014","N/A",1748740059,"Pennsylvania","Chester","1400 block of W Congress St","N/A",39.8406,-75.3863,0,5,0,5,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Gang involvement","http://www.delcotimes.com/general-news/20140702/cops-consider-link-between-chester-shootings","2014-07-02",2014
367780,"July 2, 2015","N/A",1527783926,"Indiana","Indianapolis","500 block of Lynn St","N/A",39.7747,-86.1948,1,3,1,3,0,0,1,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Drive-by (car to street, car to car), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""http://fox59.com/2015/07/03/five-people-reported-shot-within-thirty-minutes/"", ""http://www.wthr.com/story/30554448/suspect-identified-in-fatal-july-2-shooting-in-indianapolis"", ""http://wishtv.com/2017/10/18/23-year-old-gets-6-year-sentence-for-role-in-murder/"")","2015-07-02",2015
881700,"July 2, 2017","N/A",1499108400,"New Jersey","Jersey City","Wilkinson Avenue","N/A",40.7063,-74.0804,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","http://www.nj.com/hudson/index.ssf/2017/07/teen_remains_hospitalized_after_4_people_shot_sund.html#incart_river_index","2017-07-02",2017
880738,"July 2, 2017","N/A",1500479102,"South Carolina","Greenwood","SC 72 Bypass","RajN' Rooster Bar & Grill",34.1953,-82.1618,0,4,0,4,0,0,1,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Bar/club incident - in or around establishment","c(""http://www.wmcactionnews5.com/story/35798117/police-looking-for-suspect-after-4-victims-injured-in-shooting-at-greenwood-club"", ""http://wspa.com/2017/07/11/suspect-identified-in-shooting-at-greenwood-restaurant/"", ""http://wspa.com/2017/07/19/suspect-in-quadruple-shooting-at-greenwood-bar-turns-self-in/"")","2017-07-02",2017
1154558,"July 2, 2018","12:30 AM",1535560201,"New York","Buffalo","Grape St","N/A",42.8999,-78.856,2,2,2,2,0,0,1,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Child Involved Incident, Child killed (not child shooter), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://buffalonews.com/2018/07/02/4-shot-in-overnight-incident-in-fruit-belt/"", ""https://buffalonews.com/2018/08/29/arrest-made-in-grape-street-double-homicide/"")","2018-07-02",2018
1438602,"July 2, 2019","11:49 PM",1562203801,"Missouri","Saint Louis (Wellston)","6250 Page Ave","Clay's Wellston Food Market Restaurant",38.6712,-90.2936,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Drive-by (car to street, car to car), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://fox2now.com/2019/07/03/police-highlight-crime-trend-at-wellston-store-where-officer-was-killed/"", ""https://fox2now.com/2019/07/03/police-search-for-drive-by-shooter-who-opened-fire-outside-wellston-food-market/"")","2019-07-02",2019
1723352,"July 2, 2020","10:30 PM",1680030611,"Massachusetts","Somerville","5 River Rd","N/A",42.3972,-71.0931,0,4,0,4,0,0,3,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://thesomervillenewsweekly.blog/2020/07/03/shots-fired-multiple-shooting-5-river-road-somerville/"", ""https://www.wcvb.com/article/somerville-police-investigating-after-multiple-people-shot-thursday-night/33111308"", ""https://www.boston25news.com/news/local/4-people-injured-somerville-shooting/PASZ3I2QSRAELFWBGTXDJT5EJY/"")","2020-07-02",2020
1722839,"July 2, 2020","12:15 AM",1740677427,"New Jersey","Paterson","N Main St and Jefferson St","N/A",40.9251,-74.1709,1,4,1,4,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Drive-by (car to street, car to car), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","https://www.northjersey.com/story/news/paterson-press/2020/07/02/paterson-nj-shooting-leaves-five-injured/5362782002/","2020-07-02",2020
1723184,"July 2, 2020","7:30 PM",1751565324,"California","Delano","2100 block of Oleander St","N/A",35.7851,-119.24,2,3,2,3,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Child Involved Incident, Child killed (not child shooter), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Gang involvement, House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC","c(""https://www.turnto23.com/news/crime/delano-police-department-investigating-shooting-that-left-two-dead"", ""https://www.turnto23.com/news/crime/delano-police-department-investigating-shooting-that-left-two-dead"", ""https://www.bakersfield.com/news/2-girls-killed-in-delano-shooting-3-others-hurt/article_cc3e667c-bd40-11ea-9089-4f5524326e13.html"", ""https://ktla.com/news/local-news/2-girls-killed-3-people-injured-in-kern-county-shooting/"", ""https://www.kget.com/news/homicide-news/delano-shooting-victims-remembered-by-families-at-graveside-services/"", 
""https://www.kget.com/news/crime-watch/5-years-no-arrests-in-2020-delano-shooting-that-killed-2-young-girls/"")","2020-07-02",2020
2050836,"July 2, 2021","2:04 PM",1625543222,"Virginia","Norfolk","923 Madison Ave","N/A",36.8513,-76.2658,0,4,0,4,0,0,1,"Shot - Wounded/Injured, Child Involved Incident, Child injured (not child shooter), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://www.nbc12.com/2021/07/02/4-children-shot-norfolk/"", ""https://www.wavy.com/news/local-news/norfolk/shooting-on-madison-ave-in-norfolk/"", ""https://www.wtkr.com/news/5-children-shot-in-norfolk-one-childs-injuries-are-life-threatening-police-say"", ""https://www.wtkr.com/news/15-year-old-boy-arrested-in-connection-with-norfolk-shooting-that-left-four-children-injured"", ""https://www.wtkr.com/news/6-year-old-norfolk-girl-still-in-hospital-after-being-shot-mother-has-message-for-suspect"")","2021-07-02",2021
2050972,"July 2, 2021","3:00 PM",1695318677,"Illinois","Champaign","704 N Hickory St","American Legion Post 559",40.1224,-88.2422,1,4,1,4,0,0,1,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Shootout (where VENN diagram of shooters and victims overlap), Bar/club incident - in or around establishment","c(""https://www.wandtv.com/news/police-multiple-people-shot-at-champaign-american-legion/article_2166b5a6-db71-11eb-8e27-ffd17316454d.html"", ""https://newschannel20.com/news/local/shooting-at-champaign-american-legion"", ""https://www.wcia.com/news/heavy-police-presence-outside-of-legion/"", ""https://newschannel20.com/news/local/shooting-at-champaign-american-legion"", ""https://www.wcia.com/news/champaign-police-man-arrested-in-connection-to-murder-at-american-legion/"", ""https://www.wandtv.com/news/man-gets-75-years-in-prison-for-2021-murder-at-champaign-american-legion/article_56045784-5881-11ee-9324-33f3a0fbea4e.html""
)","2021-07-02",2021
2051190,"July 2, 2021","3:00 PM",1633489804,"Pennsylvania","Philadelphia","7700 block of Ogontz Ave","N/A",40.0709,-75.1578,1,4,1,4,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://philadelphia.cbslocal.com/2021/07/02/quintuple-shooting-east-mount-airy/"", ""https://www.inquirer.com/news/shooting-philadelphia-killed-wounded-multiple-injuries-20210702.html"", ""https://www.phillyobitproject.com/police-recorded-50-homicides-in-july-here-are-the-victims-names/"")","2021-07-02",2021
2347297,"July 2, 2022","9:00 PM",1660028401,"North Carolina","Clinton","506 Stetson St","N/A",34.9913,-78.3221,0,6,0,6,0,0,2,"Shot - Wounded/Injured, Child Involved Incident, Child injured (not child shooter), Drive-by (car to street, car to car), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://abc11.com/shooting-clinton-multiple-injuries-kennedy-street/12013035/"", ""https://www.wral.com/1-killed-6-injured-including-2-children-in-clinton-neighborhood-on-saturday/20358601/"", ""https://myfox8.com/news/north-carolina/17-month-old-child-and-4-others-shot-in-clinton-police/"", ""https://www.clintonnc.com/news/60881/two-charged-in-clinton-drive-by"")","2022-07-02",2022
2347060,"July 2, 2022","6:46 PM",1656972179,"Texas","Haltom City","5700 block of Diamond Oaks Dr N","N/A",32.8255,-97.2622,3,4,2,4,1,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Suicide^, Murder/Suicide, Officer Involved Incident, Officer Involved Shooting - Officer shot, Officer Involved Shooting - subject/suspect/perpetrator killed, Officer Involved Shooting - subject/suspect/perpetrator suicide at standoff, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)
","c(""https://www.facebook.com/DFWScanner/posts/pfbid0Gao9o6QMG9H327PKABc9SJMPR2ZPm8qCBfKLxdwgaLr7ZHPFy1hEa5dq4aWuYEo6l"", ""https://snbc13.com/haltom-city-texas-shooting-today-1-dead-2-officers-hurt-manhunt-police-involved/"", ""https://dfwscanner.net/2022/07/02/updates-multiple-officers-shot-in-haltom-city/"", ""https://www.cbsnews.com/dfw/news/officer-involved-shooting-haltom-city/"", ""https://www.star-telegram.com/news/local/crime/article263134328.html"", ""https://www.star-telegram.com/news/local/crime/article263146608.html"", 
""https://www.star-telegram.com/news/local/crime/article263134328.html"")","2022-07-02",2022
2347228,"July 2, 2022","9:40 PM",1737164792,"New York","Corona (Queens)","129-09 89th Ave","D-Touch Collision",40.6994,-73.8221,1,3,1,3,0,0,1,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC","c(""https://twitter.com/NYC_Alerts911/status/1543410413332742144"", ""https://www.cbsnews.com/newyork/news/richmond-hill-queens-mechanic-shop-shooting/"", ""https://www.audacy.com/1010wins/news/local/queens-man-indicted-for-murdering-man-at-his-birthday-party"")","2022-07-02",2022
2640311,"July 2, 2023","12:58 AM",1689298345,"Kansas","Wichita","222 N Washington St","City Nightz",37.6886,-97.3261,0,9,0,9,0,0,3,"Shot - Wounded/Injured, Defensive Use, Defensive Use - Victim stops crime, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Bar/club incident - in or around establishment, Possession of gun by felon or prohibited person","c(""https://abcnews.go.com/US/7-shot-2-trampled-shooting-nightclub-kansas/story?id=100593361"", ""https://www.ksn.com/news/local/multiple-injured-after-shooting-reported-in-old-town/"", ""https://www.kake.com/story/49147803/police-one-man-arrested-in-connection-to-old-town-shooting"", ""https://www.kake.com/story/49147803/man-arrested-for-city-nightz-shooting-not-charged-will-be-released-from-jail"", ""https://www.kwch.com/2023/07/06/sedgwick-co-da-man-arrested-city-nightz-shooting-acted-self-defense/"", ""https://www.kfdi.com/2023/07/08/police-make-arrest-in-old-town-club-shooting/"", 
""https://www.kfdi.com/2023/07/10/police-arrest-3rd-suspect-in-wichita-club-shooting/"", ""https://www.kfdi.com/2023/07/13/third-suspect-charged-in-wichita-club-shooting/"")","2023-07-02",2023
2641112,"July 2, 2023","10:00 PM",1688418425,"New York","Bronx","1780 Eastburn Ave","N/A",40.8434,-73.9085,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://abc7ny.com/nyc-crime-bronx-shooting-mount-hope/13455075/"", ""https://twitter.com/NYC_Alerts911/status/1675684044804161536"", ""https://www.cbsnews.com/newyork/news/bronx-quadruple-shooting-12-year-old-girl-shot-mount-hope/"", ""https://gothamist.com/news/7-shot-and-injured-in-2-separate-bronx-incidents-sunday-night"")","2023-07-02",2023
